-1.1669384,-1.1503689,-0.896229,-0.67563075,-0.88827777,-0.15773545,7.8853116,-0.91904676,-0.6508333,-0.86466295,-0.65155196
-1.1453488,-0.85706055,-0.98112726,-1.1926727,-1.4976907,8.296461,-0.19883914,-1.1065854,-1.2495645,-1.4901916,-1.0414187
-1.1416982,-1.0995101,-0.81792253,-1.1902741,-1.3827379,8.432657,-0.33598226,-1.0847535,-1.3862846,-1.5700486,-1.1693282
-1.0077713,-1.0598481,-0.91916513,-1.1930578,-1.2652375,8.116052,-0.29656217,-0.9705812,-1.2356511,-1.3846514,-1.0300202
-1.3851724,-1.3564423,-1.2247171,-0.9377893,-1.0790312,0.97127146,7.819892,-1.5205222,-1.0369005,-1.179057,-1.0014541
-1.2503706,-1.1036524,-0.9313873,-1.3543229,-1.6384981,8.504536,-0.019710185,-0.99296826,-1.3196251,-1.5014728,-1.0247874
-1.3032818,-0.9117472,-0.81183666,-1.2913946,-1.4028125,8.519365,-0.15568525,-0.9769377,-1.3247372,-1.4784989,-1.1269342
-1.3514707,-0.95628387,-0.78126353,-1.2590886,-1.3071951,8.3541,-0.42621046,-0.9941346,-1.1706777,-1.5572989,-1.1587255
-1.268786,-0.8766483,-0.764855,-1.1507822,-1.4764451,8.281149,-0.5527992,-1.0519367,-1.3600578,-1.5027382,-1.0865107
-1.2034587,-1.0837121,-0.8437669,-1.2416904,-1.3330766,8.318031,-0.350548,-0.98450553,-1.1875865,-1.4523382,-1.0387853
-1.1779997,-1.2118152,-0.91624546,-0.72948456,-0.86582375,-0.012911038,7.767365,-0.92581743,-0.624131,-1.1353294,-0.6749722
-1.2364911,-0.94219583,-0.8609851,-1.126872,-1.4012364,8.519489,-0.37482455,-1.0702997,-1.2201365,-1.475571,-1.0105904
-0.97427535,-1.191193,-0.8152894,-0.85814583,-0.70919174,-0.7972368,7.7122087,-1.0752846,-0.6970743,-0.8217023,-0.6086776
-1.3070312,-0.98407793,-0.7196222,-1.2184258,-1.57274,8.437424,-0.04836512,-1.0079651,-1.3014215,-1.6955469,-1.1153486
-1.4906378,-1.6410427,-1.638471,-1.6399133,-1.8381912,6.6388855,4.0763726,-1.7780243,-1.2138996,-1.8484118,-1.2884022
-1.3254002,-1.0735075,-0.78471625,-1.3202688,-1.6267081,8.499358,-0.16871922,-1.0031977,-1.2270614,-1.4813068,-1.1018171
-1.3528299,-1.0855968,-0.963555,-1.3418567,-1.490569,8.560191,-0.16917749,-1.0565894,-1.2980031,-1.5631342,-1.2026503
-1.3992379,-1.020435,-0.9040097,-1.3528037,-1.3982266,8.534747,-0.16171283,-0.9606454,-1.444903,-1.6324128,-1.2316879
-1.0848163,-1.1924875,-1.0152477,-0.9319121,-1.033737,0.2637437,7.80931,-1.2339011,-0.8654278,-1.1852221,-0.8123209
-1.4777421,-1.2275461,-1.0114145,-1.2988017,-1.5408934,8.646182,0.51367044,-1.0933989,-1.3372025,-1.5925536,-1.1936514
-1.2250082,-1.1262429,-1.0902519,-1.2191317,-1.3721894,8.57235,0.2379742,-1.0460618,-1.4579368,-1.5293438,-1.1128144
-1.4345373,-1.0487524,-0.83484364,-1.2753072,-1.5103071,8.329078,0.32352614,-1.0065128,-1.1630063,-1.5933832,-1.2418343
-1.2089059,-0.95190406,-0.9982963,-1.2583885,-1.4213636,8.404654,-0.07679823,-1.0427275,-1.2767887,-1.4784675,-0.9533035
-1.3076727,-1.3206074,-0.9208652,-0.87344337,-0.7283124,-0.122484095,7.904987,-0.9618454,-0.9204456,-0.98417854,-0.6518866
-1.3415722,-1.1083734,-0.9432711,-1.2683499,-1.4947404,8.563735,-0.08061526,-1.0685803,-1.2466618,-1.5733829,-1.2072109
-1.4326608,-1.2347838,-0.9330203,-1.2750095,-1.5473243,8.601839,0.4694203,-1.0752066,-1.4419459,-1.6367252,-1.330448
-1.3668077,-1.2667334,-1.1516587,-1.346165,-1.5226716,8.085941,1.0187931,-1.2538608,-1.5024012,-1.602267,-1.306737
-1.1885619,-1.1735625,-0.98664564,-1.2937852,-1.4031389,8.35039,0.1676842,-1.1649313,-1.4741395,-1.4614193,-1.2168709
-1.2078844,-1.3080254,-0.9102647,-0.98292124,-0.83267325,0.4134215,7.7838545,-1.2828465,-0.7876502,-1.1129383,-0.7542506
-1.7078457,-1.7529,-1.5702623,-1.6909572,-1.8664515,6.8978667,3.9800053,-1.7967129,-1.2054703,-2.0568163,-1.4006592
-1.4308666,-1.1577255,-0.98000294,-1.3333231,-1.5036241,8.502633,0.22792618,-1.2333915,-1.3274912,-1.6578612,-1.1542444
-1.3443345,-1.4706522,-1.0426466,-0.88019526,-0.9905328,0.917021,7.809161,-1.4497308,-0.9648089,-1.2312584,-0.9748179
-1.442224,-1.0154,-0.8990267,-1.105766,-1.3839695,8.523737,-0.020726258,-1.047723,-1.3545997,-1.6549146,-1.1545049
-1.3753629,-0.8287497,-0.6435811,-1.049343,-1.4709414,8.301071,-0.34769687,-1.2076712,-1.2381377,-1.3498892,-1.0019525
-1.7177023,-1.8118777,-1.5879494,-1.6166725,-1.8078216,5.143584,5.579248,-1.7840452,-1.1689819,-1.9874339,-1.4768416
-1.4531674,-1.2536688,-1.0077016,-1.5122571,-1.7841351,8.534307,0.7633373,-1.2397587,-1.3908051,-1.6227248,-1.2227107
-1.7173315,-1.7669215,-1.4061671,-1.668228,-1.7632763,7.7959824,3.4166076,-1.6680714,-1.4853585,-2.0051732,-1.3766946
-1.312746,-0.99797374,-0.70913005,-1.2510059,-1.4578004,8.508099,-0.35334042,-1.0756224,-1.2731653,-1.4708427,-1.1468383
